No.,Time,Source,Destination,Protocol,Length,Info,Label
363109,33597.3168,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
363113,33597.62173,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
363115,33597.62185,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
363122,33597.62207,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
363172,33602.66662,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
363173,33602.66684,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
363226,33607.66673,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
363234,33608.17154,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
363236,33608.17165,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
363243,33608.17194,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
363290,33613.21688,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
363291,33613.21706,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
363338,33618.2169,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
363342,33618.50458,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
363346,33618.50478,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
363351,33618.50494,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
363400,33623.51723,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
363401,33623.51742,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
363448,33628.32283,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
363453,33628.32309,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
363500,33633.3672,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
363501,33633.36737,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
363550,33638.33916,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
363555,33638.33951,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
363604,33643.36738,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
363605,33643.36757,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
363652,33648.2019,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
363657,33648.20214,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
363704,33653.21755,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
363705,33653.21775,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
363752,33658.11597,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
363757,33658.1163,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
363804,33663.11778,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
363805,33663.11797,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
363854,33668.11784,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
363858,33668.2072,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
363860,33668.20732,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
363866,33668.20759,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
363911,33673.21781,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
363912,33673.21798,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
363966,33678.05576,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
363971,33678.05602,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
364019,33683.06796,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
364020,33683.06815,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
364071,33688.06806,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
364075,33688.30236,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
364078,33688.30254,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
364084,33688.30276,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
364130,33693.31834,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
364131,33693.31859,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
364180,33698.31839,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
364184,33698.4256,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
364186,33698.42578,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
364193,33698.42597,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
364242,33703.46826,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
364243,33703.46845,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
364290,33708.46832,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
364297,33709.04543,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
364299,33709.04554,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
364306,33709.04581,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
364353,33714.06852,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
364354,33714.06872,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
364400,33718.7022,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
364405,33718.70256,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
364452,33723.71881,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
364453,33723.71901,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
364502,33728.71887,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
364504,33728.78613,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
364509,33728.78639,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
364513,33728.78676,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
364558,33733.81877,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
364559,33733.81897,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
364608,33738.81877,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
364609,33738.83008,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
364614,33738.83029,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
364618,33738.83048,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
364669,33743.86892,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
364670,33743.86914,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
364717,33748.86898,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
364724,33749.52206,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
364729,33749.52229,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
364733,33749.52249,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
364782,33754.56906,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
364783,33754.56925,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
364829,33759.12335,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
364834,33759.12369,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
364884,33764.16925,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
364885,33764.16947,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
364934,33769.1693,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
364943,33769.7155,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
364945,33769.71561,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
364952,33769.71586,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
364997,33774.71968,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
364998,33774.71991,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
365045,33779.51785,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
365050,33779.51817,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
365099,33784.5198,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
365100,33784.51999,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
365153,33789.51979,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
365155,33789.72742,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
365158,33789.7276,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
365164,33789.72774,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
365211,33794.76978,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
365212,33794.76997,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
365261,33799.76979,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
365265,33799.91065,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
365267,33799.91076,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
365274,33799.91101,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
365319,33804.92007,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
365320,33804.92026,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
365369,33809.92014,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
365370,33809.94696,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
365375,33809.94715,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
365379,33809.94731,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
365426,33814.97004,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
365427,33814.97024,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
365474,33819.80172,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
365479,33819.80208,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
365526,33824.82025,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
365527,33824.8204,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
365579,33829.64964,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
365584,33829.64992,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
365635,33834.67041,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
365636,33834.67059,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
365685,33839.67042,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
365689,33839.90557,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
365691,33839.9057,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
365698,33839.90604,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
365747,33844.92079,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
365748,33844.92101,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
365799,33849.92083,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
365805,33850.10164,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
365810,33850.10184,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
365814,33850.102,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
365860,33855.12088,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
365861,33855.12109,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
365911,33860.12096,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
365915,33860.23533,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
365919,33860.23555,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
365924,33860.23573,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
365973,33865.27088,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
365974,33865.27102,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
366024,33870.27091,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
366027,33870.35325,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
366032,33870.35359,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
366036,33870.35377,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
366083,33875.37103,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
366084,33875.37122,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
366133,33880.37107,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
366142,33881.33439,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
366144,33881.33451,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
366151,33881.33475,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
366189,33885.23275,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
366194,33885.23303,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
366243,33890.2114,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
366248,33890.21166,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
366293,33895.22132,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
366294,33895.22152,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
366345,33900.22141,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
366356,33901.30824,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
366360,33901.30845,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
366365,33901.30862,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
366414,33906.32168,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
366415,33906.32183,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
366459,33910.92255,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
366464,33910.9229,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
366511,33915.92195,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
366512,33915.92214,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
366559,33920.79744,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
366564,33920.79769,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
366614,33925.82185,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
366615,33925.82207,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
366665,33930.82188,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
366670,33931.10733,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
366673,33931.10749,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
366679,33931.10775,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
366728,33936.12224,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
366729,33936.12246,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
366780,33941.12221,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
366783,33941.19493,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
366787,33941.19514,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
366792,33941.1953,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
366860,33946.22221,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
366861,33946.22233,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
366922,33951.22221,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
366926,33951.59183,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
366928,33951.592,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
366935,33951.59222,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
366984,33956.62237,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
366985,33956.62256,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
367034,33961.62237,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
367036,33961.74896,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
367040,33961.74915,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
367045,33961.74931,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
367092,33966.77255,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
367093,33966.77275,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
367142,33971.77253,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
367144,33971.89416,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
367148,33971.89434,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
367153,33971.8945,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
367202,33976.92287,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
367203,33976.92307,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
367252,33981.92292,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
367254,33982.01758,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
367259,33982.01782,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
367263,33982.01803,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
367310,33987.02279,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
367311,33987.02299,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
367360,33991.93073,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
367365,33991.93109,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
367412,33996.97303,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
367413,33996.97323,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
367460,34001.97304,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
367467,34002.39633,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
367470,34002.39652,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
367476,34002.3967,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
367526,34007.42319,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
367527,34007.42341,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
367577,34012.29696,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
367582,34012.29727,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
367634,34017.32349,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
367635,34017.32371,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
367684,34022.32354,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
367686,34022.38,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
367691,34022.38027,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
367695,34022.38043,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
367744,34027.42352,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
367745,34027.42372,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
367792,34032.30665,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
367797,34032.30689,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
367844,34037.32381,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
367845,34037.32398,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
367894,34042.32387,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
367902,34043.02869,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
367906,34043.02888,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
367911,34043.02905,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
367960,34048.07373,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
367961,34048.07391,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
368007,34052.66569,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
368012,34052.66603,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
368061,34057.67389,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
368062,34057.67408,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
368109,34062.67404,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
368110,34062.67472,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
368115,34062.67505,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
368119,34062.67526,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
368168,34067.67407,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
368169,34067.67426,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
368218,34072.67414,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
368229,34073.37571,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
368233,34073.37593,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
368238,34073.37615,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
368285,34078.42425,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
368286,34078.42439,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
368330,34083.00674,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
368335,34083.00698,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
368384,34088.02442,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
368385,34088.02465,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
368436,34093.02442,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
368437,34093.05071,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
368441,34093.05089,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
368446,34093.05104,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
368494,34098.07456,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
368495,34098.07477,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
368542,34103.00693,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
368547,34103.00721,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
368598,34108.02469,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
368599,34108.02489,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
