No.,Time,Source,Destination,Protocol,Length,Info,Label
6592,435.142434,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
6614,437.132624,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6619,437.142033,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
6633,438.388976,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6638,438.399597,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
6660,440.560489,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6665,440.568119,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
6679,441.847572,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6684,441.856547,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
6704,443.748354,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6709,443.755881,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
6731,445.471601,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6736,445.479263,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
6754,447.058517,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6759,447.067131,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
6777,448.867703,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6782,448.87502,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
6798,450.349434,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6803,450.357237,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
6817,451.50581,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6822,451.514354,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
6842,453.265773,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6847,453.274046,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
6867,455.171518,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6872,455.180138,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
6886,456.446552,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6891,456.456493,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
6914,458.638196,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6919,458.645156,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
6933,459.712295,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6938,459.721492,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
6958,461.543022,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6963,461.552588,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
6981,463.198629,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6986,463.208508,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
7000,464.54531,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7005,464.550073,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
7025,466.341031,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7030,466.348314,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
7044,467.71072,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7049,467.71951,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
7069,469.436551,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7074,469.445474,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
7088,470.633486,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7093,470.642412,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
7111,472.18355,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7116,472.191229,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
7135,474.007252,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7141,474.01506,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
7157,475.508132,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7162,475.517588,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
7176,476.90434,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7181,476.913751,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
7201,478.51322,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7206,478.522601,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
7220,479.960485,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7225,479.971092,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
7243,481.329012,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7248,481.338709,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
7268,483.237511,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7273,483.246235,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
7291,484.981167,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7296,484.988238,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
7316,486.642972,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7321,486.652776,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
7335,487.97522,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7340,487.984507,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
7360,489.931506,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7365,489.942162,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
7385,491.166453,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7390,491.174928,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
7412,493.291237,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7417,493.299837,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
7431,494.558419,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7436,494.56475,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
7456,496.297795,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7461,496.305178,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
7473,497.473507,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7478,497.482129,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
7500,499.274077,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7505,499.281613,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
7521,500.921278,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7526,500.928468,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
7544,502.34829,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7549,502.355648,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
7571,504.352295,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7576,504.359316,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
7590,505.636571,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7595,505.643504,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
7615,507.604187,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7620,507.612724,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
7637,509.003572,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7642,509.011922,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
7661,510.817943,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7666,510.825465,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
7684,512.248833,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7689,512.253289,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
7709,514.218402,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7714,514.225582,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
7730,515.916389,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7735,515.924911,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
7765,518.109968,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7770,518.118996,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
7787,519.895668,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7792,519.904019,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
7817,522.011735,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7822,522.019959,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
7838,523.379686,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7843,523.386586,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
7863,525.199201,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7868,525.206722,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
7892,527.359366,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7897,527.367885,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
7911,528.748688,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7916,528.757056,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
7932,530.11355,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7937,530.122028,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
7954,531.47721,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7959,531.486981,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
7975,532.953712,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
7980,532.962769,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
7998,534.59813,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8003,534.606772,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
8017,535.918428,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8022,535.92836,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
8044,537.725553,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8049,537.735409,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
8069,539.52783,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8074,539.537484,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
8094,541.144324,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8099,541.151599,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
8115,542.734244,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8120,542.744418,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
8138,544.506807,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8143,544.515016,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
8162,546.075762,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8168,546.083902,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
8191,548.180552,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8196,548.18908,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
8210,549.340008,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8215,549.347687,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
8231,550.852255,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8236,550.86245,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
8252,552.343646,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8257,552.350913,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
8273,553.768138,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8278,553.772413,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
8296,555.373792,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8301,555.383272,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
8323,557.529129,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8328,557.539275,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
8342,558.706818,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8347,558.717632,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
8361,559.987002,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8366,559.995554,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
8384,561.403073,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8389,561.413319,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
8403,562.561734,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8408,562.571205,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
8428,564.38932,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8433,564.397394,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
8447,565.539158,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8452,565.546884,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
8472,567.396864,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8477,567.406547,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
8491,568.555361,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8496,568.565393,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
8520,570.877156,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8525,570.881903,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
8540,572.078211,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8545,572.086828,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
8564,573.878966,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8569,573.887182,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
8587,575.535986,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8592,575.545265,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
8608,576.955547,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8613,576.963088,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
8629,578.312225,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8634,578.320896,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
8659,580.39597,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8664,580.405285,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
8683,582.067889,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8688,582.076576,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
8707,583.69121,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8712,583.70142,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
8732,585.51739,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8737,585.527264,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
8754,587.02672,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8759,587.036328,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
8774,588.237709,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8779,588.246251,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
8801,590.164907,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8806,590.173553,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
8828,592.342078,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8833,592.351251,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
8847,593.742319,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8854,593.750026,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
8872,595.595047,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8879,595.601912,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
8893,596.960514,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8898,596.971057,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
8922,599.184653,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8928,599.194406,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
8941,600.337793,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8946,600.348165,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
8970,602.699416,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8975,602.709339,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
8989,603.855896,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
8994,603.861549,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
9012,605.583318,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
9017,605.592622,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
9031,606.853563,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
9036,606.863512,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
9058,608.810119,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
9063,608.819502,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
9083,610.586494,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
9088,610.596433,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
9105,612.115051,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
9110,612.124659,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
9127,613.694956,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
9132,613.703595,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
9150,615.184675,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
9155,615.189799,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
9173,616.972691,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
9178,616.981153,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
9194,618.273258,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
9199,618.282468,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
9218,620.063355,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
9223,620.07011,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
9238,621.225541,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
9243,621.235452,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
9259,622.817794,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
9264,622.827466,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
9280,624.214207,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
9287,624.222907,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
9303,625.985985,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
9310,625.995508,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
9326,627.31223,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
9331,627.319151,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
9353,629.528122,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
9358,629.537648,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
9376,630.962041,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
9381,630.9688,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
9397,632.297277,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
9402,632.303497,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
9420,633.944068,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
9425,633.953459,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
