No.,Time,Source,Destination,Protocol,Length,Info,Label
15288,1312.087065,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
15291,1312.092932,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
15297,1312.097292,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
15349,1317.121792,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
15350,1317.121927,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
15405,1322.172487,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
15406,1322.21985,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
15409,1322.225749,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
15415,1322.230476,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
15468,1327.272825,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
15469,1327.273027,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
15523,1332.27788,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
15528,1332.288616,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
15580,1337.322756,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
15581,1337.322939,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
15637,1342.372897,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
15639,1342.437962,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
15641,1342.442978,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
15648,1342.449625,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
15700,1347.473114,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
15701,1347.473304,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
15753,1352.410675,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
15758,1352.419401,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
15810,1357.423078,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
15811,1357.423233,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
15865,1362.473146,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
15866,1362.507237,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
15869,1362.513185,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
15875,1362.517162,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
15927,1367.523102,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
15928,1367.523261,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
15982,1372.573336,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
15986,1372.708841,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
15990,1372.714654,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
15995,1372.718883,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
16049,1377.723426,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
16050,1377.723606,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
16104,1382.773529,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
16105,1382.814559,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
16110,1382.817711,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
16114,1382.821542,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
16166,1387.823681,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
16167,1387.823901,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
16219,1392.828202,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
16224,1392.835861,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
16279,1397.87398,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
16280,1397.874174,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
16334,1402.908118,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
16339,1402.916178,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
16393,1407.923914,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
16394,1407.924066,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
16452,1412.973986,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
16456,1413.116541,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
16459,1413.12235,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
16466,1413.125498,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
16518,1418.174069,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
16519,1418.174255,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
16573,1423.21862,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
16574,1423.224252,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
16576,1423.224444,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
16583,1423.229112,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
16636,1428.27422,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
16637,1428.274417,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
16691,1433.269293,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
16696,1433.279462,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
16748,1438.274758,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
16749,1438.27491,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
16803,1443.324646,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
16805,1443.425851,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
16807,1443.430881,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
16814,1443.442225,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
16868,1448.473582,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
16869,1448.473736,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
16923,1453.457099,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
16928,1453.466733,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
16980,1458.475155,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
16981,1458.475344,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
17035,1463.50894,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
17040,1463.518837,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
17044,1463.783235,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
17049,1463.794357,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
17103,1468.825204,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
17104,1468.825391,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
17158,1473.647689,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
17163,1473.657775,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
17215,1478.675351,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
17216,1478.675546,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
17273,1483.725272,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
17275,1483.866942,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
17277,1483.871855,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
17284,1483.877168,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
17336,1488.925423,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
17337,1488.925616,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
17391,1493.835555,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
17396,1493.845846,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
17449,1498.875579,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
17450,1498.875787,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
17504,1503.925283,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
17505,1503.952671,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
17507,1503.957798,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
17514,1503.964692,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
17568,1508.975749,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
17569,1508.975947,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
17623,1514.02568,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
17625,1514.116241,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
17628,1514.121973,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
17634,1514.125851,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
17688,1519.125941,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
17689,1519.126155,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
17743,1524.175959,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
17747,1524.251931,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
17749,1524.256731,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
17756,1524.26147,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
17809,1529.276222,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
17810,1529.276408,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
17865,1534.326108,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
17866,1534.345226,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
17868,1534.350342,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
17875,1534.357044,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
17927,1539.376312,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
17928,1539.376502,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
17984,1544.409826,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
17989,1544.420988,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
18041,1549.426461,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
18042,1549.426615,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
18098,1554.43184,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
18103,1554.440476,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
18155,1559.476853,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
18156,1559.477049,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
18210,1564.523871,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
18211,1564.526615,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
18213,1564.529271,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
18220,1564.536123,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
18272,1569.576735,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
18273,1569.576896,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
18327,1574.626749,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
18329,1574.681657,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
18331,1574.686667,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
18338,1574.693104,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
18390,1579.726883,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
18391,1579.727079,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
18445,1584.776977,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
18447,1584.842879,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
18449,1584.847789,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
18456,1584.852995,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
18510,1589.877384,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
18511,1589.877576,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
18565,1594.882688,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
18570,1594.892278,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
18622,1599.927354,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
18623,1599.92755,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
18677,1604.977286,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
18678,1605.018108,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
18680,1605.023077,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
18687,1605.028474,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
18739,1610.077558,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
18740,1610.077746,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
18794,1615.115051,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
18799,1615.12448,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
18851,1620.127723,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
18852,1620.127928,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
18908,1625.177555,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
18909,1625.228172,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
18911,1625.233209,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
18919,1625.239851,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
18971,1630.277988,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
18972,1630.278217,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
19026,1635.327748,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
19030,1635.370199,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
19032,1635.375345,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
19039,1635.385681,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
19091,1640.428022,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
19092,1640.428184,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
19146,1645.478052,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
19147,1645.502667,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
19149,1645.507663,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
19156,1645.518791,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
19208,1650.528199,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
19209,1650.528365,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
19265,1655.454232,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
19270,1655.463966,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
19322,1660.478556,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
19323,1660.478725,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
19377,1665.528476,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
19379,1665.629208,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
19381,1665.634191,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
19388,1665.639402,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
19440,1670.678538,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
19441,1670.678697,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
19495,1675.714002,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
19500,1675.724182,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
19552,1680.72869,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
19553,1680.728842,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
19609,1685.77884,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
19613,1685.848155,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
19615,1685.853161,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
19622,1685.85899,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
19674,1690.879081,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
19675,1690.879278,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
19729,1695.894771,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
19734,1695.903122,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
19786,1700.928958,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
19787,1700.92911,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
19842,1705.979111,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
19844,1706.035247,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
19848,1706.040195,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
19855,1706.046637,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
19905,1711.07926,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
19906,1711.079451,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
19960,1716.093277,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
19965,1716.102693,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
20017,1721.129054,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
20018,1721.129237,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
20074,1726.179572,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
20079,1726.317527,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
20081,1726.322563,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
20088,1726.329164,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
20141,1731.329483,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
20142,1731.329675,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
20196,1736.372915,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
20201,1736.382552,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
20253,1741.379423,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
20254,1741.379572,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
20308,1746.42978,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
20311,1746.554129,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
20314,1746.559833,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
20320,1746.564164,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
20372,1751.579967,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
20373,1751.580117,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
20425,1756.481482,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
20430,1756.489397,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
20484,1761.530093,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
20485,1761.530244,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
20513,1764.038033,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
20518,1764.048594,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
20548,1766.620498,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
20553,1766.628298,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
20603,1771.630139,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
20604,1771.63029,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
20658,1776.680559,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
20661,1776.725907,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
20666,1776.729446,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
20670,1776.733054,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
20722,1781.780413,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
20723,1781.780613,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
20777,1786.830573,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
20779,1786.922019,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
20784,1786.925201,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
20788,1786.929432,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
20840,1791.930657,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
20841,1791.930813,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
20897,1796.980669,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
20899,1797.071731,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
20904,1797.075699,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
20908,1797.079709,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
20960,1802.07959,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
20961,1802.079797,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
21015,1806.989269,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
21020,1806.999893,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
21072,1812.031017,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
21073,1812.031166,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
21127,1817.081279,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
21128,1817.125527,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
21132,1817.131393,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
21137,1817.135854,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
21189,1822.181096,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
21190,1822.18129,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
21244,1827.228757,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
21245,1827.231179,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
