No.,Time,Source,Destination,Protocol,Length,Info,Label
20228,1192.344924,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
20232,1192.349551,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
20315,1197.384809,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
20316,1197.384926,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
20391,1202.28932,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
20396,1202.294828,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
20471,1207.335353,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
20472,1207.335474,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
20554,1211.85123,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
20559,1211.856614,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
20631,1216.885251,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
20632,1216.885422,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
20699,1221.935547,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
20702,1221.989017,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
20707,1221.992588,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
20711,1221.997226,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
20800,1227.035445,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
20801,1227.035635,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
20876,1232.085469,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
20877,1232.085658,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
20889,1232.679895,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
20894,1232.685106,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
20973,1237.68564,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
20974,1237.685761,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
21057,1242.336305,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
21062,1242.341588,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
21130,1247.385754,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
21131,1247.38589,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
21218,1252.435892,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
21219,1252.455722,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
21231,1252.732619,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
21236,1252.737976,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
21304,1257.736129,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
21305,1257.736225,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
21380,1262.632121,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
21385,1262.637676,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
21463,1267.63604,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
21464,1267.636141,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
21535,1272.686235,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
21536,1272.686337,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
21547,1273.272468,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
21552,1273.276824,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
21636,1278.286346,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
21637,1278.286513,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
21716,1283.312552,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
21721,1283.31788,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
21789,1288.336628,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
21790,1288.336819,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
21882,1293.386551,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
21889,1293.743989,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
21895,1293.747505,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
21900,1293.75211,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
21971,1298.786697,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
21972,1298.786881,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
22038,1303.836806,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
22047,1304.32265,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
22052,1304.32623,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
22056,1304.331127,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
22148,1309.337129,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
22149,1309.337232,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
22208,1313.465526,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
22213,1313.471076,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
22275,1318.48697,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
22276,1318.487068,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
22361,1323.537352,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
22362,1323.537521,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
22370,1323.974171,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
22375,1323.979796,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
22445,1328.987241,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
22446,1328.987348,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
22523,1334.037223,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
22524,1334.063955,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
22529,1334.067315,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
22533,1334.072057,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
22623,1339.087432,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
22624,1339.087538,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
22699,1344.1377,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
22700,1344.137794,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
22707,1344.448874,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
22712,1344.454404,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
22792,1349.48754,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
22793,1349.487629,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
22873,1354.336773,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
22878,1354.342765,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
22947,1359.38776,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
22948,1359.387885,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
23022,1364.437785,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
23023,1364.43788,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
23037,1364.676394,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
23042,1364.681605,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
23119,1369.687582,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
23120,1369.687684,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
23192,1374.738157,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
23202,1375.525559,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
23207,1375.529079,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
23211,1375.533235,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
23296,1380.538172,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
23297,1380.538332,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
23346,1383.343466,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
23351,1383.348854,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
23375,1384.97691,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
23380,1384.98082,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
23449,1389.988187,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
23450,1389.988344,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
23537,1395.038381,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
23538,1395.038558,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
23549,1395.239979,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
23554,1395.245353,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
23629,1400.288444,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
23630,1400.288538,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
23700,1404.960245,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
23705,1404.96534,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
23789,1409.988693,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
23790,1409.988894,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
23860,1415.038686,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
23861,1415.038881,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
23871,1415.64202,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
23876,1415.64726,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
23959,1420.688762,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
23960,1420.688875,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
24039,1425.7188,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
24044,1425.724084,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
24106,1430.739157,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
24107,1430.739328,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
24191,1435.409373,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
24196,1435.415617,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
24267,1440.439118,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
24268,1440.439291,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
24339,1445.489231,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
24347,1445.984269,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
24352,1446.014931,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
24356,1446.020232,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
24435,1451.039309,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
24436,1451.039436,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
24502,1455.224811,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
24507,1455.230407,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
24578,1460.239478,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
24579,1460.239684,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
24664,1465.289493,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
24665,1465.289691,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
24681,1466.224224,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
24686,1466.229532,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
24759,1471.239615,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
24760,1471.239722,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
24827,1476.289791,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
24837,1476.442975,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
24842,1476.446662,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
24846,1476.451311,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
24935,1481.489864,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
24936,1481.490035,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
25005,1486.242387,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
25010,1486.247656,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
25075,1491.289951,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
25076,1491.290041,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
25154,1495.808948,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
25159,1495.81403,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
25238,1500.840087,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
25239,1500.843701,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
25308,1505.890186,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
25309,1505.890299,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
25317,1506.285218,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
25322,1506.290428,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
25407,1511.290297,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
25408,1511.290397,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
25479,1516.156821,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
25484,1516.162023,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
25548,1521.190646,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
25549,1521.190735,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
25634,1526.036555,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
25639,1526.04342,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
25714,1531.0407,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
25715,1531.040855,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
25787,1536.090813,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
25788,1536.090903,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
25794,1536.37456,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
25799,1536.379751,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
25881,1541.390926,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
25882,1541.3911,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
25955,1546.440931,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
25963,1546.584501,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
25968,1546.588373,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
25972,1546.591511,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
26038,1551.590986,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
26039,1551.591096,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
26122,1556.462572,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
26129,1556.468291,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
26202,1561.491154,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
26203,1561.491254,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
26273,1566.54155,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
26274,1566.541726,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
26282,1567.009974,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
26287,1567.014792,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
26366,1572.041446,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
26367,1572.041537,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
26446,1576.8149,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
26451,1576.820082,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
26517,1581.841524,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
26518,1581.841614,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
26601,1586.859345,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
26606,1586.864628,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
26685,1591.89164,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
26686,1591.891752,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
26756,1596.942029,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
26762,1597.433851,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
26767,1597.437369,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
26771,1597.441672,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
26857,1602.44189,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
26858,1602.441991,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
26933,1607.19412,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
26938,1607.199282,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
27002,1612.242086,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
27003,1612.242211,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
27097,1617.21096,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
27102,1617.21596,172.24.10.210,172.24.10.1,DNP 3.0,160,Response,0
27103,1617.255971,172.24.10.1,172.24.10.210,DNP 3.0,69,Confirm,0
27176,1622.292267,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
27177,1622.292361,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
27256,1627.342455,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
27261,1627.470866,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
27266,1627.473665,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
27270,1627.477749,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
27354,1632.492287,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
27355,1632.492388,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
27427,1637.542549,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
27431,1637.652506,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
27436,1637.656014,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
27440,1637.659172,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
27515,1642.692513,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
27516,1642.730709,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
27591,1647.494897,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
27596,1647.499868,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
27667,1652.542979,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
27668,1652.543122,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
27740,1657.592836,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
27741,1657.592924,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
27749,1657.74502,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
27754,1657.750001,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
27837,1662.792891,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
27838,1662.792986,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
27909,1667.842899,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
27910,1667.84304,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
27921,1668.471799,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
27926,1668.476669,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
27998,1673.493016,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
27999,1673.493195,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
28079,1678.288969,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
28084,1678.293869,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
28150,1683.29328,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
28151,1683.293382,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
28164,1684.496093,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
28169,1684.501133,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
28233,1688.729812,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
28240,1688.734619,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
28321,1693.744695,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
28322,1693.744781,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
28387,1698.537316,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
28392,1698.542201,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
28466,1703.544648,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
28468,1703.544736,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
28542,1708.020441,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
28547,1708.025756,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
28613,1713.043808,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
28614,1713.043994,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
28687,1718.093837,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
28688,1718.093967,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
28706,1719.144077,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
28713,1719.149332,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
28794,1724.193969,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
28795,1724.194084,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
